module,type,name,res_id,src,value,comments
base,model,"ir.module.module,description",base.module_to_product_maintenance_schedule,"
What it does
============
This module manages maintenance operations based on equipment and equipment running time, that will help customer and operator know what to do, which part needs to replaced, what need to replace, what we need to prepare for maintenance  

Key Features
============
* New data list links to product manages all operations need to do based on product milestone
* In each operation, we can choose appropriate service and product to know what needs to do( check, clean or replace...)

Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,description",base.module_viin_hr_account,"
What it does
============
This module provides base for integration between HR and Accounting (incl. General and Analytic)

Key Features
============
1. HR Department

   * Analytic Account will be generated for each HR department upon department creation
   * Specified general account for each department

2. Analytic Account

   * Links to an HR department
   * Synchronizes account name and department name

2. Analytic Tag

   * Links to multiple HR departments
   * Auto suggest cost/revenue distribution for departments
   
Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,description",base.module_viin_website_blog_access_right,"
What it does
============
This module provides the Create, Write, Delete Website Blog and can not publish or unpublish documents with group
""Blog / User: Restricted Editor"".
Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,description",base.module_viin_website_page_access_right,"
What it does
============
This module provides the Create, Write, Delete Website page and can not publish or unpublish documents with group
""Website page / User: Restricted Editor"".
Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,description",base.module_to_equipment_maintenance_schedule,"
What it does
============
This module will add maintenance schedule information from product to new equipments generated automatically from a stock-in transfer  

Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,description",base.module_to_shorten_url,"
What it does
============
This technical module provides facility for others to extends for shortening given urls with ability to track clicks, UTM Source, UTM Campaign, UTM Medium

Key Features
============
1. Generating link trackers from given URLs

   .. code-block::
   
       self.env['shorten.url.mixin'].shorten_urls(self, urls, utm_source=None, campaign=None, medium=None)

2. Replace long URLs in a text with shortened URLs from the corresponding generated link trackers

    .. code-block::
   
       self.env['shorten.url.mixin'].shorten_urls_in_text(self, text, utm_source=None, campaign=None, medium=None, max_lenth=60)

Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,description",base.module_to_training,"
What it does
============
Training Management is an module for Odoo that allows your company to conduct or organized trainings.
* Manage the training courses
* Manage the trainees
* Manage exams/exams certificates
* Manage the training contents/training programs

Editions Supported
==================
1. Community Edition
2. Enterprise Edition

",,
base,model,"ir.module.module,description",base.module_to_website_search_suggestion_product,"
What it does
============
Website Search Suggestion Product is an module for Odoo that allows customers to search the products easily without typing all the letters and will display the results in dropdown list of search box on website.

* The dropdown list shows products matching search terms
* Customers can easily navigate to the desired product by the search results.

Editions Supported
==================
1. Community Edition
2. Enterprise Edition

",,
base,model,"ir.module.module,description",base.module_to_mrp_bom_stock_value,"
What it does
============
When doing unbuild a product with BoM having cost percentage for components, Odoo will automatically calculate
the component stock valuation based on the percentage and the stock valuation of the parent product

Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,description",base.module_to_hr_project_timesheet_timeoff_payroll,"
What it does
============
When linking payslip with timesheet records, exclude timesheet records that represent time off

Editions Supported
==================
1. Community Edition
2. Enterprise Edition

    ",,
base,model,"ir.module.module,description",base.module_to_hr_shift_rotation,"
What it does
============   
Managing weekly work schedule, shift work rules of employees:
    * Allow to create, edit weekly work schedule for employees.
    * Allow quick creation of work schedules for multiple employees.
    * Manage rules, working time, leaves.
    * Attaching this module needs to integrate with related modules in odoo.
    
Editions Supported
==================
1. Community Edition.
2. Enterprise Edition.

    ",,
base,model,"ir.module.module,description",base.module_to_print_payment_vi,"
What it does
==================
Print Payment Receipts and General Voucher in PDF according to the following templates released under the Circular No. 200/2014/TT-BTC
dated 22 December 2014 of the Ministry of Finance.

* Template 01-TT: for receiving payments
* Template 02-TT: for sending payments
* General Voucher

Editions Supported
==================
1. Community Edition
2. Enterprise Edition
",,
base,model,"ir.module.module,summary",base.module_to_payroll_payment_acb_templates,"
When Confirm payroll, the Download button will appears.
",,
base,model,"ir.module.module,description",base.module_account_online_synchronization,"
With this module, users will be able to link bank journals to their
online bank accounts (for supported banking institutions), and configure
a periodic and automatic synchronization of their bank statements.
This module has been added end of 2020 and is purpose is to work with
the latest providers. It should be used over the previous account_online_sync
module.
    ",,
base,model,"ir.module.module,description",base.module_payment_sips,"
Worldline SIPS Payment Acquirer for online payments

Works with Worldline keys version 2.0, contains implementation of
payments acquirer using Worldline SIPS.",,
base,model,"ir.module.module,summary",base.module_to_zoom_calendar,"
Zoom Calendar Integration
",,
base,model,"ir.module.module,description",base.module_to_server,"  
Server Management 
========================
This module allows you to manage servers in terms of following aspects:
* in which datacenter the server is situated
* on which operating system (OS) the server runs and its OS family and version
* the server's IPs 
        
    ",,
base,code,addons/base/models/ir_ui_view.py,1000, - %r in %s=%r,,
base,model,"ir.module.module,description",base.module_website_crm_livechat, Adds a stat button on lead form view to access their livechat sessions.,,
base,model,"ir.module.module,summary",base.module_to_nginx_server, Manage nginx server,,
base,model,"ir.module.module,summary",base.module_to_postgresql_server, Manage postgresql server,,
base,model,"ir.module.module,summary",base.module_to_server_ssh, Manage sshkey and server connection,,
base,model,"ir.module.module,summary",base.module_to_server, Manage various servers of your company,,
base,model,"ir.module.module,description",base.module_sale_purchase_inter_company_rules," Module for synchronization of Documents between several companies. For example, this allow you to have a Sales Order created automatically when a Purchase Order is validated with another company of the system as vendor, and inversely.

    Supported documents are SO, PO.
",,
base,model,"ir.module.module,description",base.module_account_inter_company_rules," Module for synchronization of Documents between several companies. For example, this allow you to have a Sales Order created automatically when a Purchase Order is validated with another company of the system as vendor, and inversely.

    Supported documents are invoices/credit notes.
",,
base,model,"ir.module.module,description",base.module_approvals_purchase_stock," Technical module to link Approvals, Purchase and Inventory together. ",,
base,model,"ir.module.module,description",base.module_l10n_hk, This is the base module to manage chart of accounting and localization for Hong Kong ,,
base,code,addons/model.py,145," another model requires the record being deleted. If possible, archive it instead.",,
base,model,"ir.model.fields,field_description",base.field_res_users__accesses_count,# Access Rights,,
base,model,"ir.model.fields,field_description",base.field_res_users__groups_count,# Groups,,
base,model,"ir.model.fields,field_description",base.field_res_users__rules_count,# Record Rules,,
base,model_terms,"ir.ui.view,arch_db",base.layout_preview,$ 1250.00,,
base,model_terms,"ir.ui.view,arch_db",base.layout_preview,$ 380.00,,
base,code,addons/fields.py,571,"%(previous_message)s

Implicitly accessed through '%(document_kind)s' (%(document_model)s).",,
base,code,addons/models.py,3620,"%(previous_message)s

Implicitly accessed through '%(document_kind)s' (%(document_model)s).",,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,%A - Full weekday name.,,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%B - Full month name.""",,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%H - Hour (24-hour clock) [00,23].""",,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%I - Hour (12-hour clock) [01,12].""",,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%M - Minute [00,59].""",,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%S - Seconds [00,61].""",,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%Y - Year with century.""",,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,%a - Abbreviated weekday name.,,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,%b - Abbreviated month name.,,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%d - Day of the month [01,31].""",,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%j - Day of the year [001,366].""",,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%m - Month number [01,12].""",,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%p - Equivalent of either AM or PM.""",,
base,code,addons/base/models/ir_filters.py,38,%s (copy),,
base,code,addons/base/models/res_partner.py,309,%s (copy),,
base,code,addons/base/models/res_users.py,166,%s (copy),,
base,code,addons/base/models/res_users.py,564,%s (copy),,
base,code,addons/base/models/res_users.py,566,%s (copy),,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%w - Weekday number [0(Sunday),6].""",,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%y - Year without century [00,99].""",,
base,model_terms,"ir.ui.view,arch_db",base.module_view_kanban,&amp;nbsp;,,
base,code,addons/base/models/ir_fields.py,188,'%s' does not seem to be a number for field '%%(field)s',,
base,code,addons/base/models/ir_fields.py,208,'%s' does not seem to be a valid date for field '%%(field)s',,
base,code,addons/base/models/ir_fields.py,240,'%s' does not seem to be a valid datetime for field '%%(field)s',,
base,code,addons/base/models/ir_fields.py,177,'%s' does not seem to be an integer for field '%%(field)s',,
base,code,addons/base/models/ir_ui_view.py,857,'groupby' tags can only target many2one (%(field)s),,
base,code,addons/fields.py,1017,"(Record: %s, User: %s)",,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_form,"), are you sure to create a new one?",,
base,model_terms,"ir.ui.view,arch_db",base.layout_preview,+1 (650) 691-3277,,
base,model_terms,"ir.ui.view,arch_db",base.wizard_lang_export,", or your preferred text editor",,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,", readonly",,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,", required",,
base,code,addons/models.py,3238,- %(record)r belongs to company %(company)r and %(field)r (%(fname)s: %(values)s) belongs to another company.,,
base,code,addons/model.py,133,"- Create/update: a mandatory field is not set.
- Delete: another model requires the record being deleted. If possible, archive it instead.",,
base,code,addons/models.py,3237,- Record is company %(company)r and %(field)r (%(fname)s: %(values)s) belongs to another company.,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,- domain =,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,- field =,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,- groups =,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,- ondelete =,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,- relation =,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,- selection = [,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,- size =,,
base,model_terms,"ir.ui.view,arch_db",base.module_form,-This module does not create menu.,,
base,model_terms,"ir.ui.view,arch_db",base.module_form,-This module does not create report.,,
base,model_terms,"ir.ui.view,arch_db",base.module_form,-This module does not create views.,,
base,model_terms,"ir.ui.view,arch_db",base.module_form,-This module does not depends on any other module.,,
base,model_terms,"ir.ui.view,arch_db",base.module_form,-This module does not exclude any other module.,,
base,model,"ir.module.module,description",base.module_web_domain_field,".. image:: https://img.shields.io/badge/licence-AGPL--3-blue.svg
   :target: http://www.gnu.org/licenses/agpl-3.0-standalone.html
   :alt: License: AGPL-3

================
Web Domain Field
================

When you define a view you can specify on the relational fields a domain
attribute. This attribute is evaluated as filter to apply when displaying
existing records for selection.

.. code-block:: xml

   <field name=""product_id"" domain=""[('type','=','product')]""/>

The value provided for the domain attribute must be a string representing a
valid Odoo domain. This string is evaluated on the client side in a
restricted context where we can reference as right operand the values of
fields present into the form and a limited set of functions.

In this context it's hard to build complex domain and we are facing to some
limitations as:

 * The syntax to include in your domain a criteria involving values from a
   x2many field is complex.
 * The right side of domain in case of x2many can involve huge amount of ids
   (performance problem).
 * Domains computed by an onchange on an other field are not recomputed when
   you modify the form and don't modify the field triggering the onchange.
 * It's not possible to extend an existing domain. You must completely redefine
   the domain in your specialized addon
 * etc...

In order to mitigate these limitations this new addon allows you to use the
value of a field as domain of an other field in the xml definition of your
view.

.. code-block:: xml

   <field name=""product_id_domain"" invisible=""1""/>
   <field name=""product_id"" domain=""product_id_domain""/>

The field used as domain must provide the domain as a JSON encoded string.

.. code-block:: python

   product_id_domain = fields.Char(
       compute=""_compute_product_id_domain"",
       readonly=True,
       store=False,
   )

   @api.multi
   @api.depends('name')
   def _compute_product_id_domain(self):
       for rec in self:
           rec.product_id_domain = json.dumps(
               [('type', '=', 'product'), ('name', 'like', rec.name)]
           )


Usage
=====

.. image:: https://odoo-community.org/website/image/ir.attachment/5784_f2813bd/datas
   :alt: Try me on Runbot
   :target: https://runbot.odoo-community.org/runbot/162/10.0



Bug Tracker
===========

Bugs are tracked on `GitHub Issues
<https://github.com/OCA/web/issues>`_. In case of trouble, please
check there if your issue has already been reported. If you spotted it first,
help us smashing it by providing a detailed and welcomed feedback.

Credits
=======

Images
------

* Odoo Community Association: `Icon <https://github.com/OCA/maintainer-tools/blob/master/template/module/static/description/icon.svg>`_.

Contributors
------------

* Laurent Mignon <laurent.mignon@acsone.eu>
* Denis Roussel <denis.roussel@acsone.eu>

Maintainer
----------

.. image:: https://odoo-community.org/logo.png
   :alt: Odoo Community Association
   :target: https://odoo-community.org

This module is maintained by the OCA.

OCA, or the Odoo Community Association, is a nonprofit organization whose
mission is to support the collaborative development of Odoo features and
promote its widespread use.

To contribute to this module, please visit https://odoo-community.org.
",,
base,model_terms,"ir.ui.view,arch_db",base.layout_preview,02/05/2019,,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"1. %b, %B         ==&gt; Dec, December",,
base,model_terms,"ir.ui.view,arch_db",base.layout_preview,1.000,,
base,model_terms,"ir.ui.view,arch_db",base.layout_preview,1250.00,,
base,model_terms,"ir.ui.view,arch_db",base.layout_preview,190.00,,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"2. %a ,%A         ==&gt; Fri, Friday",,
base,model_terms,"ir.ui.view,arch_db",base.layout_preview,2.000,,
base,model,"ir.module.module,shortdesc",base.module_web_widget_x2many_2d_matrix,2D matrix for x2many fields,,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"3. %y, %Y         ==&gt; 08, 2008",,
base,model,"ir.module.module,summary",base.module_hr_appraisal_survey,360 Feedback,,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"4. %d, %m         ==&gt; 05, 12",,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,5. %H:%M:%S      ==&gt; 18:25:20,,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,6. %I:%M:%S %p  ==&gt; 06:25:20 PM,,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,7. %j              ==&gt; 340,,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,8. %S              ==&gt; 20,,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,9. %w              ==&gt; 5 ( Friday is the 6th day),,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_form,"<b attrs=""{'invisible': [('type', '!=', 'contact')]}"">Company Address</b>
                                <b attrs=""{'invisible': [('type', '!=', 'invoice')]}"">Invoice Address</b>
                                <b attrs=""{'invisible': [('type', '!=', 'delivery')]}"">Delivery Address</b>
                                <b attrs=""{'invisible': [('type', '!=', 'other')]}"">Other Address</b>
                                <b attrs=""{'invisible': [('type', '!=', 'private')]}"">Private Address</b>
                                <b attrs=""{'invisible': [('type', '!=', False)]}"">Address</b>",,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_short_form,<b>Company Address:</b>,,
base,model_terms,"ir.ui.view,arch_db",base.view_server_action_form,"<code style=""white-space: pre-wrap"">
partner_name = record.name + '_code'
env['res.partner'].create({'name': partner_name})
</code>",,
base,model_terms,"ir.ui.view,arch_db",base.view_server_action_form,<code>Warning</code>: Warning Exception to use with <code>raise</code>,,
base,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,<code>datetime</code> (Python module),,
base,model_terms,"ir.ui.view,arch_db",base.view_model_form,<code>datetime</code> (Python module),,
base,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,<code>dateutil</code> (Python module),,
base,model_terms,"ir.ui.view,arch_db",base.view_model_form,<code>dateutil</code> (Python module),,
base,model_terms,"ir.ui.view,arch_db",base.view_server_action_form,<code>env</code>: Odoo Environment on which the action is triggered,,
base,model_terms,"ir.ui.view,arch_db",base.view_server_action_form,"<code>log(message, level='info')</code>:logging function to record debug information in <code>ir.logging</code> table",,
base,model_terms,"ir.ui.view,arch_db",base.view_server_action_form,<code>model</code>: Odoo Model of the record on which the action is triggered; is a void recordset,,
base,model_terms,"ir.ui.view,arch_db",base.view_server_action_form,<code>record</code>: record on which the action is triggered; may be be void,,
base,model_terms,"ir.ui.view,arch_db",base.view_server_action_form,<code>records</code>: recordset of all records on which the action is triggered in multi mode; may be void,,
base,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,<code>self</code> (the set of records to compute),,
base,model_terms,"ir.ui.view,arch_db",base.view_model_form,<code>self</code> (the set of records to compute),,
base,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,<code>time</code> (Python module),,
base,model_terms,"ir.ui.view,arch_db",base.view_model_form,<code>time</code> (Python module),,
base,model_terms,"ir.ui.view,arch_db",base.view_server_action_form,"<code>time</code>, <code>datetime</code>, <code>dateutil</code>, <code>timezone</code>: useful Python libraries",,
base,model_terms,"ir.ui.view,arch_db",base.view_res_company_kanban,"<i class=""fa fa-building"" role=""img"" aria-label=""Enterprise"" title=""Enterprise""/>",,
base,model_terms,"ir.ui.view,arch_db",base.view_res_users_kanban,"<i class=""fa fa-circle"" role=""img"" aria-label=""Invalid"" title=""Invalid""/>",,
base,model_terms,"ir.ui.view,arch_db",base.view_res_users_kanban,"<i class=""fa fa-circle"" role=""img"" aria-label=""Ok"" title=""Ok""/>",,
base,model_terms,"ir.ui.view,arch_db",base.view_res_users_kanban,"<i class=""fa fa-envelope"" role=""img"" aria-label=""Login""/>",,
base,model_terms,"ir.ui.view,arch_db",base.view_rule_form,"<i class=""fa fa-info fa-3x text-info float-left"" role=""img"" aria-label=""Info"" title=""Info""/>",,
base,model_terms,"ir.ui.view,arch_db",base.onboarding_container,"<i class=""fa fa-times"" title=""Close the onboarding panel""/>",,
base,model_terms,"ir.ui.view,arch_db",base.onboarding_container,"<span aria-label=""Close"">&amp;times;</span>",,
base,model_terms,"ir.ui.view,arch_db",base.reset_view_arch_wizard_view,"<span attrs=""{'invisible': [('reset_mode', '=', 'hard')]}"">This view has no previous version.</span>
                        <span attrs=""{'invisible': [('reset_mode', '=', 'soft')]}"">This view is not coming from a file.</span>",,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_form,"<span class=""fa fa-plus-square""/>
                                       Create company",,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_short_form,"<span class=""fa fa-plus-square""/>
                                       Create company",,
base,model_terms,"ir.ui.view,arch_db",base.view_base_module_update,"<span class=""o_form_label"">Click on Update below to start the process...</span>",,
base,model_terms,"ir.ui.view,arch_db",base.view_base_language_install,"<span class=""o_form_label"">The selected language has been successfully installed.
You must change the preferences of the user to view the changes.</span>",,
base,model_terms,"ir.ui.view,arch_db",base.view_base_module_upgrade_install,"<span class=""o_form_label"">The selected modules have been updated / installed !</span>",,
base,model_terms,"ir.ui.view,arch_db",base.view_base_module_upgrade_install,"<span class=""o_form_label"">We suggest to reload the menu tab to see the new menus (Ctrl+T then Ctrl+R).""</span>",,
base,model_terms,"ir.ui.view,arch_db",base.res_config_settings_view_form,"<span class=""searchIcon""><i class=""fa fa-search"" role=""img"" aria-label=""Search"" title=""Search""/></span>",,
base,model_terms,"ir.ui.view,arch_db",base.demo_force_install_form,"<span class=""text-white text-uppercase"">Danger Zone</span>",,
base,model_terms,"ir.ui.view,arch_db",base.sequence_view,"<span colspan=""2"">Current Year with Century: %(year)s</span>
                                <span colspan=""2"">Current Year without Century: %(y)s</span>
                                <span colspan=""2"">Month: %(month)s</span>
                                <span colspan=""2"">Day: %(day)s</span>",,
base,model_terms,"ir.ui.view,arch_db",base.sequence_view,"<span colspan=""2"">Day of the Year: %(doy)s</span>
                                <span colspan=""2"">Week of the Year: %(woy)s</span>
                                <span colspan=""2"">Day of the Week (0:Monday): %(weekday)s</span>",,
base,model_terms,"ir.ui.view,arch_db",base.sequence_view,"<span colspan=""2"">Hour 00-&gt;24: %(h24)s</span>
                                <span colspan=""2"">Hour 00-&gt;12: %(h12)s</span>
                                <span colspan=""2"">Minute: %(min)s</span>
                                <span colspan=""2"">Second: %(sec)s</span>",,
base,model_terms,"ir.ui.view,arch_db",base.layout_preview,<span>$ 1630.00</span>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<span>Directory</span>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<span>Module</span>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<span>Name</span>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<span>Object:</span>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<span>Version</span>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<span>Web</span>,,
base,model_terms,"ir.ui.view,arch_db",base.view_currency_kanban,<strong><span>Current Rate: </span></strong>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Apps</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Attribute</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<strong>Dependencies :</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.view_res_company_kanban,<strong>Email:</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Group</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Idx</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Inherited</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Label</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<strong>Menu :</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Name</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.view_res_company_kanban,<strong>Phone:</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.view_res_company_kanban,<strong>Phone</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<strong>Reports :</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Ro</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Rq</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Seq</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.view_users_form,<strong>The contact linked to this user is still active</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.view_base_module_upgrade,<strong>This operation will permanently erase all data currently stored by the modules!</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.layout_preview,<strong>Total</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Tr</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Type</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<strong>View :</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>XML ID</strong>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<u><strong>Fields</strong></u>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<u><strong>Security</strong></u>,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<u><strong>Views</strong></u>,,
base,model,"ir.module.module,description",base.module_web_notify,"==========
Web Notify
==========

.. !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
   !! This file is generated by oca-gen-addon-readme !!
   !! changes will be overwritten.                   !!
   !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!

.. |badge1| image:: https://img.shields.io/badge/maturity-Beta-yellow.png
    :target: https://odoo-community.org/page/development-status
    :alt: Beta
.. |badge2| image:: https://img.shields.io/badge/licence-AGPL--3-blue.png
    :target: http://www.gnu.org/licenses/agpl-3.0-standalone.html
    :alt: License: AGPL-3
.. |badge3| image:: https://img.shields.io/badge/github-OCA%2Fweb-lightgray.png?logo=github
    :target: https://github.com/OCA/web/tree/13.0/web_notify
    :alt: OCA/web
.. |badge4| image:: https://img.shields.io/badge/weblate-Translate%20me-F47D42.png
    :target: https://translation.odoo-community.org/projects/web-13-0/web-13-0-web_notify
    :alt: Translate me on Weblate
.. |badge5| image:: https://img.shields.io/badge/runbot-Try%20me-875A7B.png
    :target: https://runbot.odoo-community.org/runbot/162/13.0
    :alt: Try me on Runbot

|badge1| |badge2| |badge3| |badge4| |badge5| 

Send instant notification messages to the user in live.

This technical module allows you to send instant notification messages from the server to the user in live.
Two kinds of notification are supported.

* Success: Displayed in a `success` theme color flying popup div
* Danger: Displayed in a `danger` theme color flying popup div
* Warning: Displayed in a `warning` theme color flying popup div
* Information: Displayed in a `info` theme color flying popup div
* Default: Displayed in a `default` theme color flying popup div

**Table of contents**

.. contents::
   :local:

Installation
============

This module is based on the Instant Messaging Bus. To work properly, the server must be launched in gevent mode.

Usage
=====


To send a notification to the user you just need to call one of the new methods defined on res.users:

.. code-block:: python

   self.env.user.notify_success(message='My success message')

or

.. code-block:: python

   self.env.user.notify_danger(message='My danger message')

or

.. code-block:: python

   self.env.user.notify_warning(message='My warning message')

or

.. code-block:: python

   self.env.user.notify_info(message='My information message')

or

.. code-block:: python

   self.env.user.notify_default(message='My default message')

.. figure:: https://raw.githubusercontent.com/OCA/web/13.0/web_notify/static/description/notifications_screenshot.png
   :scale: 80 %
   :alt: Sample notifications

You can test the behaviour of the notifications by installing this module in a demo database.
Access the users form through Settings -> Users & Companies. You'll see a tab called ""Test web notify"", here you'll find two buttons that'll allow you test the module.

.. figure:: https://raw.githubusercontent.com/OCA/web/13.0/web_notify/static/description/test_notifications_demo.png
   :scale: 80 %
   :alt: Sample notifications

Bug Tracker
===========

Bugs are tracked on `GitHub Issues <https://github.com/OCA/web/issues>`_.
In case of trouble, please check there if your issue has already been reported.
If you spotted it first, help us smashing it by providing a detailed and welcomed
`feedback <https://github.com/OCA/web/issues/new?body=module:%20web_notify%0Aversion:%2013.0%0A%0A**Steps%20to%20reproduce**%0A-%20...%0A%0A**Current%20behavior**%0A%0A**Expected%20behavior**>`_.

Do not contact contributors directly about support or help with technical issues.

Credits
=======

Authors
~~~~~~~

* ACSONE SA/NV
* AdaptiveCity

Contributors
~~~~~~~~~~~~

* Laurent Mignon <laurent.mignon@acsone.eu>
* Serpent Consulting Services Pvt. Ltd.<jay.vora@serpentcs.com>
* Aitor Bouzas <aitor.bouzas@adaptivecity.com>
* Shepilov Vladislav <shepilov.v@protonmail.com>

Maintainers
~~~~~~~~~~~

This module is maintained by the OCA.

.. image:: https://odoo-community.org/logo.png
   :alt: Odoo Community Association
   :target: https://odoo-community.org

OCA, or the Odoo Community Association, is a nonprofit organization whose
mission is to support the collaborative development of Odoo features and
promote its widespread use.

This module is part of the `OCA/web <https://github.com/OCA/web/tree/13.0/web_notify>`_ project on GitHub.

You are welcome to contribute. To learn how please visit https://odoo-community.org/page/Contribute.
",,
